experiment_id,run_id,config_id,query_id,video_id,provider,model,operation,input_tokens,output_tokens,image_count,api_calls,reported_cost_usd,pricing_date
paper_pilot_cuda_final_v3,run_02,image_only,q006,vid_002,Ollama (local),llava:7b,generation,3222,135,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q007,vid_002,Ollama (local),llava:7b,generation,3216,73,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q008,vid_002,Ollama (local),llava:7b,generation,3223,64,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q009,vid_002,Ollama (local),llava:7b,generation,3220,104,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q010,vid_002,Ollama (local),llava:7b,generation,3225,261,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q011,vid_003,Ollama (local),llava:7b,generation,3218,185,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q012,vid_003,Ollama (local),llava:7b,generation,3214,79,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q013,vid_003,Ollama (local),llava:7b,generation,3214,512,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q014,vid_003,Ollama (local),llava:7b,generation,3217,138,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q015,vid_003,Ollama (local),llava:7b,generation,3214,345,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q016,vid_004,Ollama (local),llava:7b,generation,3215,82,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q017,vid_004,Ollama (local),llava:7b,generation,3218,234,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q018,vid_004,Ollama (local),llava:7b,generation,3216,340,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q019,vid_004,Ollama (local),llava:7b,generation,3217,201,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q020,vid_004,Ollama (local),llava:7b,generation,3219,228,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q021,vid_005,Ollama (local),llava:7b,generation,3220,512,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q022,vid_005,Ollama (local),llava:7b,generation,3222,205,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q023,vid_005,Ollama (local),llava:7b,generation,3215,512,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q024,vid_005,Ollama (local),llava:7b,generation,3220,148,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q025,vid_005,Ollama (local),llava:7b,generation,3217,512,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q026,vid_006,Ollama (local),llava:7b,generation,3219,361,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q027,vid_006,Ollama (local),llava:7b,generation,3217,81,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q028,vid_006,Ollama (local),llava:7b,generation,3216,479,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q029,vid_006,Ollama (local),llava:7b,generation,3215,99,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q030,vid_006,Ollama (local),llava:7b,generation,3217,206,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q031,vid_007,Ollama (local),llava:7b,generation,3219,192,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q032,vid_007,Ollama (local),llava:7b,generation,3225,90,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q033,vid_007,Ollama (local),llava:7b,generation,3222,124,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q034,vid_007,Ollama (local),llava:7b,generation,3221,494,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q035,vid_007,Ollama (local),llava:7b,generation,3223,211,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q036,vid_008,Ollama (local),llava:7b,generation,3222,109,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q037,vid_008,Ollama (local),llava:7b,generation,3225,77,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q038,vid_008,Ollama (local),llava:7b,generation,3221,329,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q039,vid_008,Ollama (local),llava:7b,generation,3214,286,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q040,vid_008,Ollama (local),llava:7b,generation,3217,215,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q041,vid_009,Ollama (local),llava:7b,generation,3222,164,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q042,vid_009,Ollama (local),llava:7b,generation,3215,121,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q043,vid_009,Ollama (local),llava:7b,generation,3216,164,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q044,vid_009,Ollama (local),llava:7b,generation,3220,281,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,image_only,q045,vid_009,Ollama (local),llava:7b,generation,3218,247,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q001,vid_001,Ollama (local),llava:7b,generation,3453,104,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q002,vid_001,Ollama (local),llava:7b,generation,3484,102,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q003,vid_001,Ollama (local),llava:7b,generation,3528,253,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q004,vid_001,Ollama (local),llava:7b,generation,3514,236,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q005,vid_001,Ollama (local),llava:7b,generation,3468,75,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q006,vid_002,Ollama (local),llava:7b,generation,3453,190,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q007,vid_002,Ollama (local),llava:7b,generation,3464,17,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q008,vid_002,Ollama (local),llava:7b,generation,3461,55,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q009,vid_002,Ollama (local),llava:7b,generation,3481,115,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q010,vid_002,Ollama (local),llava:7b,generation,3460,188,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q011,vid_003,Ollama (local),llava:7b,generation,3445,45,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q012,vid_003,Ollama (local),llava:7b,generation,3445,223,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q013,vid_003,Ollama (local),llava:7b,generation,3526,94,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q014,vid_003,Ollama (local),llava:7b,generation,3512,176,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q015,vid_003,Ollama (local),llava:7b,generation,3457,140,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q016,vid_004,Ollama (local),llava:7b,generation,3511,316,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q017,vid_004,Ollama (local),llava:7b,generation,3514,128,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q018,vid_004,Ollama (local),llava:7b,generation,3485,297,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q019,vid_004,Ollama (local),llava:7b,generation,3533,114,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q020,vid_004,Ollama (local),llava:7b,generation,3485,169,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q021,vid_005,Ollama (local),llava:7b,generation,3541,144,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q022,vid_005,Ollama (local),llava:7b,generation,3517,92,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q023,vid_005,Ollama (local),llava:7b,generation,3504,310,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q024,vid_005,Ollama (local),llava:7b,generation,3522,159,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q025,vid_005,Ollama (local),llava:7b,generation,3562,512,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q026,vid_006,Ollama (local),llava:7b,generation,3565,182,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q027,vid_006,Ollama (local),llava:7b,generation,3536,63,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q028,vid_006,Ollama (local),llava:7b,generation,3567,311,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q029,vid_006,Ollama (local),llava:7b,generation,3433,107,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q030,vid_006,Ollama (local),llava:7b,generation,3567,21,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q031,vid_007,Ollama (local),llava:7b,generation,3443,77,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q032,vid_007,Ollama (local),llava:7b,generation,3520,276,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q033,vid_007,Ollama (local),llava:7b,generation,3457,55,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q034,vid_007,Ollama (local),llava:7b,generation,3467,110,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q035,vid_007,Ollama (local),llava:7b,generation,3516,182,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q036,vid_008,Ollama (local),llava:7b,generation,3489,115,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q037,vid_008,Ollama (local),llava:7b,generation,3464,121,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q038,vid_008,Ollama (local),llava:7b,generation,3520,276,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q039,vid_008,Ollama (local),llava:7b,generation,3470,200,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q040,vid_008,Ollama (local),llava:7b,generation,3494,82,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q041,vid_009,Ollama (local),llava:7b,generation,3560,45,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q042,vid_009,Ollama (local),llava:7b,generation,3572,68,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q043,vid_009,Ollama (local),llava:7b,generation,3582,103,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q044,vid_009,Ollama (local),llava:7b,generation,3472,273,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q045,vid_009,Ollama (local),llava:7b,generation,3554,190,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q001,vid_001,Ollama (local),llava:7b,generation,3452,75,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q002,vid_001,Ollama (local),llava:7b,generation,3526,225,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q003,vid_001,Ollama (local),llava:7b,generation,3530,59,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q004,vid_001,Ollama (local),llava:7b,generation,3501,228,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q005,vid_001,Ollama (local),llava:7b,generation,3513,89,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q006,vid_002,Ollama (local),llava:7b,generation,3459,115,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q007,vid_002,Ollama (local),llava:7b,generation,3456,28,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q008,vid_002,Ollama (local),llava:7b,generation,3462,32,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q009,vid_002,Ollama (local),llava:7b,generation,3468,133,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q010,vid_002,Ollama (local),llava:7b,generation,3490,108,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q011,vid_003,Ollama (local),llava:7b,generation,3500,54,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q012,vid_003,Ollama (local),llava:7b,generation,3464,293,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q013,vid_003,Ollama (local),llava:7b,generation,3546,106,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q014,vid_003,Ollama (local),llava:7b,generation,3522,218,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q015,vid_003,Ollama (local),llava:7b,generation,3461,225,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q016,vid_004,Ollama (local),llava:7b,generation,3511,97,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q017,vid_004,Ollama (local),llava:7b,generation,3521,120,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q018,vid_004,Ollama (local),llava:7b,generation,3485,406,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q019,vid_004,Ollama (local),llava:7b,generation,3532,208,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q020,vid_004,Ollama (local),llava:7b,generation,3483,148,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q021,vid_005,Ollama (local),llava:7b,generation,3517,170,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q022,vid_005,Ollama (local),llava:7b,generation,3538,42,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q023,vid_005,Ollama (local),llava:7b,generation,3555,354,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q024,vid_005,Ollama (local),llava:7b,generation,3551,121,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q025,vid_005,Ollama (local),llava:7b,generation,3523,351,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q026,vid_006,Ollama (local),llava:7b,generation,3553,155,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q027,vid_006,Ollama (local),llava:7b,generation,3523,49,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q028,vid_006,Ollama (local),llava:7b,generation,3557,336,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q029,vid_006,Ollama (local),llava:7b,generation,3482,386,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q030,vid_006,Ollama (local),llava:7b,generation,3549,21,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q031,vid_007,Ollama (local),llava:7b,generation,3475,84,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q032,vid_007,Ollama (local),llava:7b,generation,3466,194,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q033,vid_007,Ollama (local),llava:7b,generation,3464,67,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q034,vid_007,Ollama (local),llava:7b,generation,3462,211,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q035,vid_007,Ollama (local),llava:7b,generation,3475,116,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q036,vid_008,Ollama (local),llava:7b,generation,3512,39,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q037,vid_008,Ollama (local),llava:7b,generation,3513,51,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q038,vid_008,Ollama (local),llava:7b,generation,3535,291,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q039,vid_008,Ollama (local),llava:7b,generation,3482,141,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q040,vid_008,Ollama (local),llava:7b,generation,3518,72,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q041,vid_009,Ollama (local),llava:7b,generation,3524,44,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q042,vid_009,Ollama (local),llava:7b,generation,3598,43,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q043,vid_009,Ollama (local),llava:7b,generation,3582,149,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q044,vid_009,Ollama (local),llava:7b,generation,3559,102,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q045,vid_009,Ollama (local),llava:7b,generation,3564,260,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q001,vid_001,Ollama (local),llava:7b,generation,3443,58,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q002,vid_001,Ollama (local),llava:7b,generation,3503,82,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q003,vid_001,Ollama (local),llava:7b,generation,3470,170,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q004,vid_001,Ollama (local),llava:7b,generation,3453,296,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q005,vid_001,Ollama (local),llava:7b,generation,3464,184,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q006,vid_002,Ollama (local),llava:7b,generation,3450,188,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q007,vid_002,Ollama (local),llava:7b,generation,3451,28,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q008,vid_002,Ollama (local),llava:7b,generation,3459,100,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q009,vid_002,Ollama (local),llava:7b,generation,3465,78,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q010,vid_002,Ollama (local),llava:7b,generation,3472,219,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q011,vid_003,Ollama (local),llava:7b,generation,3457,76,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q012,vid_003,Ollama (local),llava:7b,generation,3449,235,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q013,vid_003,Ollama (local),llava:7b,generation,3486,116,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q014,vid_003,Ollama (local),llava:7b,generation,3476,389,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q015,vid_003,Ollama (local),llava:7b,generation,3451,284,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q016,vid_004,Ollama (local),llava:7b,generation,3536,273,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q017,vid_004,Ollama (local),llava:7b,generation,3530,98,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q018,vid_004,Ollama (local),llava:7b,generation,3486,229,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q019,vid_004,Ollama (local),llava:7b,generation,3552,152,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q020,vid_004,Ollama (local),llava:7b,generation,3490,397,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q021,vid_005,Ollama (local),llava:7b,generation,3514,130,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q022,vid_005,Ollama (local),llava:7b,generation,3525,40,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q023,vid_005,Ollama (local),llava:7b,generation,3514,273,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q024,vid_005,Ollama (local),llava:7b,generation,3556,202,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q025,vid_005,Ollama (local),llava:7b,generation,3527,410,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q026,vid_006,Ollama (local),llava:7b,generation,3498,170,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q027,vid_006,Ollama (local),llava:7b,generation,3510,66,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q028,vid_006,Ollama (local),llava:7b,generation,3531,353,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q029,vid_006,Ollama (local),llava:7b,generation,3482,83,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q030,vid_006,Ollama (local),llava:7b,generation,3512,21,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q031,vid_007,Ollama (local),llava:7b,generation,3463,64,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q032,vid_007,Ollama (local),llava:7b,generation,3471,387,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q033,vid_007,Ollama (local),llava:7b,generation,3448,93,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q034,vid_007,Ollama (local),llava:7b,generation,3457,258,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q035,vid_007,Ollama (local),llava:7b,generation,3475,163,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q036,vid_008,Ollama (local),llava:7b,generation,3511,212,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q037,vid_008,Ollama (local),llava:7b,generation,3497,227,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q038,vid_008,Ollama (local),llava:7b,generation,3498,48,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q039,vid_008,Ollama (local),llava:7b,generation,3482,234,5,3,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q040,vid_008,Ollama (local),llava:7b,generation,3496,100,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q041,vid_009,Ollama (local),llava:7b,generation,3509,44,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q042,vid_009,Ollama (local),llava:7b,generation,3478,59,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q043,vid_009,Ollama (local),llava:7b,generation,3488,102,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q044,vid_009,Ollama (local),llava:7b,generation,3462,319,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_02,whisper_medium,q045,vid_009,Ollama (local),llava:7b,generation,3500,108,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q001,vid_001,Ollama (local),llava:7b,generation,3452,134,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q002,vid_001,Ollama (local),llava:7b,generation,3526,91,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q003,vid_001,Ollama (local),llava:7b,generation,3530,105,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q004,vid_001,Ollama (local),llava:7b,generation,3501,134,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q005,vid_001,Ollama (local),llava:7b,generation,3513,75,5,1,0.000000,not_applicable_local_execution
paper_pilot_cuda_final_v3,run_03,full_rrf_chrono,q006,vid_002,Ollama (local),llava:7b,generation,3459,145,5,1,0.000000,not_applicable_local_execution
